GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/poliomyelitis---number-of-reported-cases,2001,2001,2001,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/bcg-immunization-coverage-among-1-year-olds-%28-%29,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,,,,76.0,76,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,1987,1987,1987,EMR,Eastern Mediterranean,JOR,Jordan,,,,9.0,9,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,1983,1983,1983,EMR,Eastern Mediterranean,JOR,Jordan,,,,85.0,85,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,2011,2011,2011,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/poliomyelitis---number-of-reported-cases,2005,2005,2005,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/yellow-fever---number-of-reported-cases,2005,2005,2005,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-tetanus---number-of-reported-cases,1985,1985,1985,EMR,Eastern Mediterranean,JOR,Jordan,,,,8.0,8,,
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hib-hib3-immunization-coverage-among-1-year-olds,2016,2016,2016,EMR,Eastern Mediterranean,JOR,Jordan,,,,98.0,98,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,1975,1975,1975,EMR,Eastern Mediterranean,JOR,Jordan,,,,40.0,40,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,2020,2020,2020,EMR,Eastern Mediterranean,JOR,Jordan,,,,2.0,2,,
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/polio-%28pol3%29-immunization-coverage-among-1-year-olds-%28-%29,2011,2011,2011,EMR,Eastern Mediterranean,JOR,Jordan,,,,98.0,98,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,1984,1984,1984,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_42,Japanese encephalitis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/japanese-encephalitis---number-of-reported-cases,2020,2020,2020,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,2022,2022,2022,EMR,Eastern Mediterranean,JOR,Jordan,,,,5.0,5,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-tetanus---number-of-reported-cases,1978,1978,1978,EMR,Eastern Mediterranean,JOR,Jordan,,,,18.0,18,,
WHS3_57,Rubella - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rubella---number-of-reported-cases,2011,2011,2011,EMR,Eastern Mediterranean,JOR,Jordan,,,,1.0,1,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-tetanus---number-of-reported-cases,1977,1977,1977,EMR,Eastern Mediterranean,JOR,Jordan,,,,38.0,38,,
WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/yellow-fever---number-of-reported-cases,2000,2000,2000,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/poliomyelitis---number-of-reported-cases,2003,2003,2003,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,2020,2020,2020,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
ROTAC,Rotavirus vaccines completed dose (RotaC) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rotavirus-vaccines-completed-dose-%28rotac%29-immunization-coverage-among-1-year-olds-%28-%29,2017,2017,2017,EMR,Eastern Mediterranean,JOR,Jordan,,,,96.0,96,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,2015,2015,2015,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hib-hib3-immunization-coverage-among-1-year-olds,2001,2001,2001,EMR,Eastern Mediterranean,JOR,Jordan,,,,59.0,59,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles---number-of-reported-cases,1984,1984,1984,EMR,Eastern Mediterranean,JOR,Jordan,,,,2592.0,2592,,
ROTAC,Rotavirus vaccines completed dose (RotaC) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rotavirus-vaccines-completed-dose-%28rotac%29-immunization-coverage-among-1-year-olds-%28-%29,2020,2020,2020,EMR,Eastern Mediterranean,JOR,Jordan,,,,75.0,75,,
WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonates-protected-at-birth-against-neonatal-tetanus-%28pab%29-%28-%29,2017,2017,2017,EMR,Eastern Mediterranean,JOR,Jordan,,,,90.0,90,,
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/polio-%28pol3%29-immunization-coverage-among-1-year-olds-%28-%29,2000,2000,2000,EMR,Eastern Mediterranean,JOR,Jordan,,,,94.0,94,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,1985,1985,1985,EMR,Eastern Mediterranean,JOR,Jordan,,,,11.0,11,,
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hib-hib3-immunization-coverage-among-1-year-olds,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,,,,77.0,77,,
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-first-dose-%28mcv1%29-immunization-coverage-among-1-year-olds-%28-%29,2012,2012,2012,EMR,Eastern Mediterranean,JOR,Jordan,,,,98.0,98,,
WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/yellow-fever---number-of-reported-cases,2020,2020,2020,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles---number-of-reported-cases,1980,1980,1980,EMR,Eastern Mediterranean,JOR,Jordan,,,,552.0,552,,
WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mumps---number-of-reported-cases,1999,1999,1999,EMR,Eastern Mediterranean,JOR,Jordan,,,,11612.0,11612,,
WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/yellow-fever---number-of-reported-cases,2002,2002,2002,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/bcg-immunization-coverage-among-1-year-olds-%28-%29,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,95.0,95,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,2012,2012,2012,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-first-dose-%28mcv1%29-immunization-coverage-among-1-year-olds-%28-%29,2004,2004,2004,EMR,Eastern Mediterranean,JOR,Jordan,,,,99.0,99,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,2016,2016,2016,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-first-dose-%28mcv1%29-immunization-coverage-among-1-year-olds-%28-%29,2016,2016,2016,EMR,Eastern Mediterranean,JOR,Jordan,,,,96.0,96,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,1997,1997,1997,EMR,Eastern Mediterranean,JOR,Jordan,,,,2.0,2,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,1999,1999,1999,EMR,Eastern Mediterranean,JOR,Jordan,,,,1.0,1,,
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hib-hib3-immunization-coverage-among-1-year-olds,2018,2018,2018,EMR,Eastern Mediterranean,JOR,Jordan,,,,96.0,96,,
WHS3_62,Measles - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles---number-of-reported-cases,2001,2001,2001,EMR,Eastern Mediterranean,JOR,Jordan,,,,61.0,61,,
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hepatitis-b-%28hepb3%29-immunization-coverage-among-1-year-olds-%28-%29,2000,2000,2000,EMR,Eastern Mediterranean,JOR,Jordan,,,,93.0,93,,
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hib-hib3-immunization-coverage-among-1-year-olds,2012,2012,2012,EMR,Eastern Mediterranean,JOR,Jordan,,,,98.0,98,,
WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonates-protected-at-birth-against-neonatal-tetanus-%28pab%29-%28-%29,2005,2005,2005,EMR,Eastern Mediterranean,JOR,Jordan,,,,67.0,67,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,2004,2004,2004,EMR,Eastern Mediterranean,JOR,Jordan,,,,4.0,4,,
WHS3_43,Pertussis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pertussis-number-of-reported-cases,2006,2006,2006,EMR,Eastern Mediterranean,JOR,Jordan,,,,1.0,1,,
WHS3_57,Rubella - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rubella---number-of-reported-cases,2006,2006,2006,EMR,Eastern Mediterranean,JOR,Jordan,,,,150.0,150,,
MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-second-dose-%28mcv2%29-immunization-coverage-by-the-nationally-recommended-age-%28-%29,2011,2011,2011,EMR,Eastern Mediterranean,JOR,Jordan,,,,95.0,95,,
WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/bcg-immunization-coverage-among-1-year-olds-%28-%29,2012,2012,2012,EMR,Eastern Mediterranean,JOR,Jordan,,,,96.0,96,,
WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonates-protected-at-birth-against-neonatal-tetanus-%28pab%29-%28-%29,2006,2006,2006,EMR,Eastern Mediterranean,JOR,Jordan,,,,86.0,86,,
MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-second-dose-%28mcv2%29-immunization-coverage-by-the-nationally-recommended-age-%28-%29,2002,2002,2002,EMR,Eastern Mediterranean,JOR,Jordan,,,,90.0,90,,
MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-second-dose-%28mcv2%29-immunization-coverage-by-the-nationally-recommended-age-%28-%29,2004,2004,2004,EMR,Eastern Mediterranean,JOR,Jordan,,,,98.0,98,,
WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/bcg-immunization-coverage-among-1-year-olds-%28-%29,2007,2007,2007,EMR,Eastern Mediterranean,JOR,Jordan,,,,90.0,90,,
WHS3_53,Mumps - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mumps---number-of-reported-cases,2016,2016,2016,EMR,Eastern Mediterranean,JOR,Jordan,,,,168.0,168,,
WHS3_56,Neonatal tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-tetanus---number-of-reported-cases,2022,2022,2022,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,1977,1977,1977,EMR,Eastern Mediterranean,JOR,Jordan,,,,57.0,57,,
WHS3_55,Congenital Rubella Syndrome - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/congenital-rubella-syndrome---number-of-reported-cases,2008,2008,2008,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,2000,2000,2000,EMR,Eastern Mediterranean,JOR,Jordan,,,,3.0,3,,
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/polio-%28pol3%29-immunization-coverage-among-1-year-olds-%28-%29,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,,,,76.0,76,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,2006,2006,2006,EMR,Eastern Mediterranean,JOR,Jordan,,,,2.0,2,,
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hepatitis-b-%28hepb3%29-immunization-coverage-among-1-year-olds-%28-%29,2015,2015,2015,EMR,Eastern Mediterranean,JOR,Jordan,,,,99.0,99,,
WHS3_42,Japanese encephalitis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/japanese-encephalitis---number-of-reported-cases,2022,2022,2022,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
MCV2,Measles-containing-vaccine second-dose (MCV2) immunization coverage by the nationally recommended age (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/measles-containing-vaccine-second-dose-%28mcv2%29-immunization-coverage-by-the-nationally-recommended-age-%28-%29,2012,2012,2012,EMR,Eastern Mediterranean,JOR,Jordan,,,,96.0,96,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,2022,2022,2022,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,1979,1979,1979,EMR,Eastern Mediterranean,JOR,Jordan,,,,20.0,20,,
WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hepatitis-b-%28hepb3%29-immunization-coverage-among-1-year-olds-%28-%29,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,,,,77.0,77,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/poliomyelitis---number-of-reported-cases,2017,2017,2017,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/polio-%28pol3%29-immunization-coverage-among-1-year-olds-%28-%29,2020,2020,2020,EMR,Eastern Mediterranean,JOR,Jordan,,,,76.0,76,,
WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/bcg-immunization-coverage-among-1-year-olds-%28-%29,2011,2011,2011,EMR,Eastern Mediterranean,JOR,Jordan,,,,95.0,95,,
WHS3_49,Poliomyelitis - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/poliomyelitis---number-of-reported-cases,1990,1990,1990,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_41,Diphtheria - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/diphtheria---number-of-reported-cases,1978,1978,1978,EMR,Eastern Mediterranean,JOR,Jordan,,,,45.0,45,,
WHS3_50,Yellow fever - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/yellow-fever---number-of-reported-cases,1998,1998,1998,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_57,Rubella - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/rubella---number-of-reported-cases,2018,2018,2018,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,0,,
WHS3_46,Total tetanus - number of reported cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-tetanus---number-of-reported-cases,1990,1990,1990,EMR,Eastern Mediterranean,JOR,Jordan,,,,9.0,9,,
