GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
DEVICES06,Availability of national standards or recommended lists of medical devices,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/availability-of-national-standards-or-recommended-lists-of-medical-devices,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,For different healthcare facilities,,
DEVICES17,Procurement of medical devices carried out at the national level,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/procurement-of-medical-devices-carried-out-at-the-national-level,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,No,,
DEVICES10,Total density per million population: Positron Emission tomography,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-density-per-million-population-positron-emission-tomography,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.39204,0.39,,
DEVICES23,Total density per million females aged from 50 to 69 years old: Mammography units,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-density-per-million-females-aged-from-50-to-69-years-old-mammography-units,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,166.07,166.07,,
DEVICES15,Health technology (medical device) national policy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/health-technology-%28medical-device%29-national-policy,2013,2013,2013,EMR,Eastern Mediterranean,JOR,Jordan,,,,,"Yes, but is not part of the National Health Program",,
DEVICES08,Total density per million population: Magnetic Resonance Imaging,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-density-per-million-population-magnetic-resonance-imaging,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,2.42,2.42,,
DEVICES15,Health technology (medical device) national policy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/health-technology-%28medical-device%29-national-policy,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,,,,,"Yes, and it is part of the National Health Program/Plan or Policy",,
DEVICES08,Total density per million population: Magnetic Resonance Imaging,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-density-per-million-population-magnetic-resonance-imaging,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,,,,3.92042,3.92,,
DEVICES15,Health technology (medical device) national policy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/health-technology-%28medical-device%29-national-policy,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,"Yes, but is not part of the National Health Program",,
DEVICES19,"National guidelines, policies or recommendations on the procurement of medical devices",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/national-guidelines-policies-or-recommendations-on-the-procurement-of-medical-devices,2013,2013,2013,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes,,
DEVICES17,Procurement of medical devices carried out at the national level,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/procurement-of-medical-devices-carried-out-at-the-national-level,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes,,
DEVICES22,Total density per million population: Radiotherapy units,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-density-per-million-population-radiotherapy-units,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,,,,1.37215,1.37,,
DEVICES18,Availability of national list of approved medical devices for procurement or reimbursement,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/availability-of-national-list-of-approved-medical-devices-for-procurement-or-reimbursement,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes,,
DEVICES18,Availability of national list of approved medical devices for procurement or reimbursement,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/availability-of-national-list-of-approved-medical-devices-for-procurement-or-reimbursement,2013,2013,2013,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes,,
HRH_40,Biomedical engineers density (per 10 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/biomedical-engineers-density-%28per-10-000-population%29,2017,2017,2017,EMR,Eastern Mediterranean,JOR,Jordan,,,,2.51,2.51,,
DEVICES06,Availability of national standards or recommended lists of medical devices,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/availability-of-national-standards-or-recommended-lists-of-medical-devices,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,,,,,For different healthcare facilities and specific procedures,,
DEVICES14,Use of nomenclature system,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/use-of-nomenclature-system,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Used for various purposes,,
HRH_44,Number of biomedical engineers,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-biomedical-engineers,2017,2017,2017,EMR,Eastern Mediterranean,JOR,Jordan,,,,2370.0,2370,,
DEVICES17,Procurement of medical devices carried out at the national level,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/procurement-of-medical-devices-carried-out-at-the-national-level,2013,2013,2013,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No,,
DEVICES12,Total density per million population: Linear Accelerator,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-density-per-million-population-linear-accelerator,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.65,0.65,,
DEVICES16,Unit in the Ministry of Health responsible for the management of medical devices,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/unit-in-the-ministry-of-health-responsible-for-the-management-of-medical-devices,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,Yes,,
DEVICES20,Availability of technical specifications of medical devices to support procurement or donations,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/availability-of-technical-specifications-of-medical-devices-to-support-procurement-or-donations,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,Yes but not publically available,,
DEVICES10,Total density per million population: Positron Emission tomography,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-density-per-million-population-positron-emission-tomography,2013,2013,2013,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.27496,0.27,,
DEVICES18,Availability of national list of approved medical devices for procurement or reimbursement,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/availability-of-national-list-of-approved-medical-devices-for-procurement-or-reimbursement,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,Yes,,
DEVICES07,Types of lists recommending health technology for high burden diseases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/types-of-lists-recommending-health-technology-for-high-burden-diseases,2013,2013,2013,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No list available,,
DEVICES19,"National guidelines, policies or recommendations on the procurement of medical devices",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/national-guidelines-policies-or-recommendations-on-the-procurement-of-medical-devices,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,0.0,Yes,,
DEVICES09,Total density per million population: Computed tomography units,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-density-per-million-population-computed-tomography-units,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,6.46,6.46,,
HRH_46,Number of biomedical technicians,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-biomedical-technicians,2017,2017,2017,EMR,Eastern Mediterranean,JOR,Jordan,,,,1140.0,1140,,
