GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
RSUD_590,Prevention programmes for specific populations for alcohol,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-specific-populations-for-alcohol,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDSPECIFICPOPULATION,RSUDSPECIFICPOPULATION_CHILDREN_AND_ADOLESCENTS,Children and adolescents in the general population,,Yes,,
RSUD_170,Involvement of representatives of affected or targeted populations in the development and formulation of policies and strategies for prevention for alcohol and drugs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-formulation-of-policies-and-strategies-for-prevention-for-alcohol-and-drugs,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDREP,RSUDREP_RSUDREP_NGO,Representatives of non-governmental organizations,,Yes,,
RSUD_330,Main sector for treatment for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/main-sector-for-treatment-for-drug-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,PROGRAMME,PROGRAMME_OUT_PATIENT_DETOXIFICATION,Out-patient detoxification,,Public health sector,,
RSUD_110,Ministry/office that takes primary responsibility for prevention for substance use,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ministry-office-that-takes-primary-responsibility-for-prevention-for-substance-use,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,SUBSTANCETYPE,SUBSTANCETYPE_DRUGS,Drugs,,Ministry of health,,
RSUD_590,Prevention programmes for specific populations for alcohol,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-specific-populations-for-alcohol,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDSPECIFICPOPULATION,RSUDSPECIFICPOPULATION_PREGNANT_WOMEN,Pregnant women,,No data,,
RSUD_400,Main substance at treatment entry,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/main-substance-at-treatment-entry,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDMAINSUBSTANCEATTREATMENT,RSUDMAINSUBSTANCEATTREATMENT_FIRST_MAIN,First main,,Alcohol,,
RSUD_770,Postgraduate training programme in prevention,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/postgraduate-training-programme-in-prevention,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDHWF,RSUDHWF_COMMUNITY_HEALTH_WORKERS,Community health workers,,No data,,
RSUD_810,Continuing professional development in treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/continuing-professional-development-in-treatment,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDHWF,RSUDHWF_COMMUNITY_HEALTH_WORKERS,Community health workers,,No data,,
RSUD_470,Timeframe for maintenance treatment of opioid dependence,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/timeframe-for-maintenance-treatment-of-opioid-dependence,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No data,,
RSUD_480,Registration of medications for alcohol dependence and withdrawal,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/registration-of-medications-for-alcohol-dependence-and-withdrawal,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,DRUG,DRUG_NALTREXONE,Naltrexone,,No data,,
RSUD_140,Ministry/office that takes primary responsibility for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ministry-office-that-takes-primary-responsibility-for-treatment-of-substance-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,SUBSTANCETYPE,SUBSTANCETYPE_DRUGS,Drugs,,Ministry of health,,
RSUD_270,Financing methods for treatment for alcohol use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/financing-methods-for-treatment-for-alcohol-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,PROGRAMME,PROGRAMME_OUT_PATIENT_DETOXIFICATION,Out-patient detoxification,,Government financing,,
RSUD_610,Prevention programmes for specific populations for drugs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-specific-populations-for-drugs,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDSPECIFICPOPULATION,RSUDSPECIFICPOPULATION_CHILDREN_AND_FAMILIES_RISK,Children at risk and their families,,Yes,,
RSUD_630,Programmes readily available,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/programmes-readily-available,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,PROGRAMME,PROGRAMME_CONDOM_DISTRIBUTION,Condom distribution,,No,,
RSUD_390,Self-help groups,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/self-help-groups,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,GROUP,GROUP_AL_ANON_ALATEEN,Al-Anon/Alateen,,Yes,,
RSUD_750,Standards of care for professionals providing treatment for alcohol and drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/standards-of-care-for-professionals-providing-treatment-for-alcohol-and-drug-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDHWF,RSUDHWF_PSYCHIATRIC_NURSES,Psychiatric nurses,,Yes,,
RSUD_280,Financing methods for treatment for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/financing-methods-for-treatment-for-drug-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,PROGRAMME,PROGRAMME_OPIOID_AGONIST_MAINTENANCE_THERAPY,Opioid agonist maintenance therapy,,No data,,
RSUD_760,Educational attainment in prevention,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/educational-attainment-in-prevention,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,EDUCATIONLEVEL,EDUCATIONLEVEL_BACHELOR,Bachelor's or equivalent level,,Yes,,
RSUD_840,Regular reports on epidemiological and service delivery data for substance use,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/regular-reports-on-epidemiological-and-service-delivery-data-for-substance-use,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDREPORTING,RSUDREPORTING_EPIDEMIOLOGICAL_DATA_REPORTING,Epidemiological data reporting,,No data,,
RSUD_180,Involvement of representatives of affected or targeted populations in the development and implementation of national programmes for prevention for alcohol and drugs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-implementation-of-national-programmes-for-prevention-for-alcohol-and-drugs,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDREP,RSUDREP_RSUDREP_DRUGUSER,Representatives of people who use drugs,,No data,,
RSUD_810,Continuing professional development in treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/continuing-professional-development-in-treatment,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDHWF,RSUDHWF_PSYCHOLOGISTS,Psychologists,,No data,,
RSUD_580,Prevention programmes for alcohol,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-alcohol,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDPREVENTIONPROGRAMME,RSUDPREVENTIONPROGRAMME_ADS_IN_PUBLIC,Advertisements in public places (posters etc.),,Yes,,
RSUD_440,Pharmacotherapy with buprenorphine,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pharmacotherapy-with-buprenorphine,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDPHARMACOTHERAPYOPTION,RSUDPHARMACOTHERAPYOPTION_DETOXIFICATION,Detoxification,,No,,
RSUD_280,Financing methods for treatment for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/financing-methods-for-treatment-for-drug-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,PROGRAMME,PROGRAMME_IN_PATIENT_DETOXIFICATION,In-patient detoxification,,Government financing,,
RSUD_810,Continuing professional development in treatment,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/continuing-professional-development-in-treatment,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDHWF,RSUDHWF_NARCOLOGISTS,Addiction medicine specialists/narcologists,,No data,,
RSUD_390,Self-help groups,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/self-help-groups,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,GROUP,GROUP_ALCOHOLICS_ANONYMOUS,Alcoholics Anonymous,,No,,
RSUD_610,Prevention programmes for specific populations for drugs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-specific-populations-for-drugs,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDSPECIFICPOPULATION,RSUDSPECIFICPOPULATION_PARENTS,Parents in the general population,,Yes,,
RSUD_380,Specialized treatment facilities for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/specialized-treatment-facilities-for-drug-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDTREATMENTLOCATION,RSUDTREATMENTLOCATION_IN_THE_CAPITAL_CITY,In the capital city,,No data,,
RSUD_600,Prevention programmes for drugs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-drugs,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDPREVENTIONPROGRAMME,RSUDPREVENTIONPROGRAMME_SCHOOL_MANUAL_BASED,School (manual) based programmes,,Yes,,
RSUD_570,Groups and agencies involved in prevention programs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/groups-and-agencies-involved-in-prevention-programs,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,GROUP,GROUP_EMPLOYERS,Employers,,No data,,
RSUD_860,System of monitoring drugs involvement in forensic pathology,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/system-of-monitoring-drugs-involvement-in-forensic-pathology,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDMONITORING,RSUDMONITORING_TOXICOLOGY_UNITS,In toxicology units (poisonings and intoxications),,No data,,
RSUD_610,Prevention programmes for specific populations for drugs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-specific-populations-for-drugs,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDSPECIFICPOPULATION,RSUDSPECIFICPOPULATION_PERSONS_WITH_MENTAL_HEALTH_DISORDERS,Persons with mental health disorders,,No data,,
RSUD_760,Educational attainment in prevention,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/educational-attainment-in-prevention,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,EDUCATIONLEVEL,EDUCATIONLEVEL_MASTER,Master's or equivalent level,,No data,,
RSUD_840,Regular reports on epidemiological and service delivery data for substance use,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/regular-reports-on-epidemiological-and-service-delivery-data-for-substance-use,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDREPORTING,RSUDREPORTING_DATA_FROM_HEALTH_SERVICES_DELIVERY_REPORTING,Data from health services delivery reporting,,No data,,
RSUD_890,Treatment programmes for children and adolescents with alcohol use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/treatment-programmes-for-children-and-adolescents-with-alcohol-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDTREATMENTLOCATION,RSUDTREATMENTLOCATION_IN_OTHER_MAJOR_CITIES,In other major cities,,No data,,
RSUD_150,Involvement of representatives of affected or targeted populations in the development and formulation of policies and strategies for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-formulation-of-policies-and-strategies-for-treatment-of-substance-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDREP,RSUDREP_RSUDREP_DRUGUSEDISORDER,Representatives of people with drug use disorders,,No data,,
RSUD_530,Screening and brief intervention for substance use in primary health care,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/screening-and-brief-intervention-for-substance-use-in-primary-health-care,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,SUBSTANCETYPEDISORDER,SUBSTANCETYPEDISORDER_DRUG_USE_AND_DISORDERS,Drug use and drug use disorders,,Few (1-10%),,
RSUD_590,Prevention programmes for specific populations for alcohol,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-specific-populations-for-alcohol,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDSPECIFICPOPULATION,RSUDSPECIFICPOPULATION_COMMERCIAL_SEX_WORKERS,Commercial sex workers,,Yes,,
RSUD_290,Hypothecated taxes to be spent on prevention and treatment for substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hypothecated-taxes-to-be-spent-on-prevention-and-treatment-for-substance-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,SUBSTANCETYPE,SUBSTANCETYPE_ALCOHOL,Alcohol,,No,,
RSUD_380,Specialized treatment facilities for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/specialized-treatment-facilities-for-drug-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDTREATMENTLOCATION,RSUDTREATMENTLOCATION_IN_OTHER_AREAS,In other areas,,No data,,
RSUD_210,Voluntary treatment for people with alcohol use disorders in the criminal justice system,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/voluntary-treatment-for-people-with-alcohol-use-disorders-in-the-criminal-justice-system,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDTREATMENT,RSUDTREATMENT_RSUDTREATMENT_ADDITION,In addition to criminal sanction,,Yes,,
RSUD_130,Government unit/official responsible for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/government-unit-official-responsible-for-treatment-of-substance-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,,,,,One unit/official for alcohol and drugs,,
RSUD_630,Programmes readily available,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/programmes-readily-available,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,PROGRAMME,PROGRAMME_NALOXONE_DISTRIBUTION,Naloxone distribution,,No,,
RSUD_230,Compulsory treatment for people with alcohol use disorders in the criminal justice system,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/compulsory-treatment-for-people-with-alcohol-use-disorders-in-the-criminal-justice-system,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDTREATMENT,RSUDTREATMENT_RSUDTREATMENT_ADDITION,In addition to criminal sanction,,Yes,,
RSUD_610,Prevention programmes for specific populations for drugs,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevention-programmes-for-specific-populations-for-drugs,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDSPECIFICPOPULATION,RSUDSPECIFICPOPULATION_ELDERLY,Elderly,,No data,,
RSUD_150,Involvement of representatives of affected or targeted populations in the development and formulation of policies and strategies for treatment of substance use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/involvement-of-representatives-of-affected-or-targeted-populations-in-the-development-and-formulation-of-policies-and-strategies-for-treatment-of-substance-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDREP,RSUDREP_RSUDREP_YOUTH,Representatives of youth organizations,,No data,,
RSUD_280,Financing methods for treatment for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/financing-methods-for-treatment-for-drug-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,PROGRAMME,PROGRAMME_REHABILITATION,Rehabilitation,,Government financing,,
RSUD_550,Recommendations for screening and brief interventions for substance use in primary health care,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/recommendations-for-screening-and-brief-interventions-for-substance-use-in-primary-health-care,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,SUBSTANCETYPE,SUBSTANCETYPE_PRESCRIPTION_DRUGS,Prescription drugs,,No,,
RSUD_710,Employment services for drug use disorders,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/employment-services-for-drug-use-disorders,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RSUDTREATMENTLOCATION,RSUDTREATMENTLOCATION_IN_THE_CAPITAL_CITY,In the capital city,,No,,
