GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
O_Avail_off_hlth_prof,Treatment for tobacco dependence available in offices of health professionals,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-offerhelp-smoking-cessation-support-is-available-in-offices-of-health-professionals,2007,2007,2007,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes in some,,
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-agestd-tobagestdcurr,2015,2015,2015,EMR,Eastern Mediterranean,JOR,Jordan,SEX,SEX_FMLE,Female,8.5,8.5 [6.7-10.3],6.7,10.3
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,SEX,SEX_MLE,Male,57.5,57.5 [44.7-70.3],44.7,70.3
Camp_nat,At least one national mass media campaign ran during the survey period,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-antitobacco-campaigns-camp-nat,2016,2016,2016,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes,,
W1_HW_law_B,Law mandates that health warnings appear on other smoked tobacco packages,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/law-mandates-that-health-warnings-appear-on-other-smoked-tobacco-packages,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes,,
W15_specific_hw_C,Does the law mandate specific health warnings on smokeless tobacco packaging?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w15-specific-hw-c,2018,2018,2018,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Not applicable,,
P13_fines_smoker,National smoking ban: FINES ON THE PATRON,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-protect-legislation-fines-on-the-patrons-of-establishments,2007,2007,2007,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Not applicable,,
P14_funds_for_enforce,National smoking ban: DEDICATED FUNDS FOR ENFORCEMENT,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-protect-legislation-dedicated-funds-for-enforcement,2022,2022,2022,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No,,
W21_emissions_quant_B,Other smoked tobacco packaging and labelling must not display quantitative information on emission yields (such as tar nicotine and carbon monoxide) including when used as part of a brand name or trademark,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w21-emissions-quant-b,2016,2016,2016,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No,,
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-agestd-tobagestdcurr,2030,2030,2030,EMR,Eastern Mediterranean,JOR,Jordan,SEX,SEX_BTSX,Both sexes,29.0,29.0 [18.7-39.4],18.7,39.4
W4_pc_back_C,Percentage of principal display area mandated to be covered by health warnings - back of smokeless tobacco packaging,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w4-pc-back-c,2007,2007,2007,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Not applicable,,
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-agestd-tobagestdcurr,2000,2000,2000,EMR,Eastern Mediterranean,JOR,Jordan,SEX,SEX_BTSX,Both sexes,24.3,24.3 [17.0-31.6],17.0,31.6
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2030,2030,2030,EMR,Eastern Mediterranean,JOR,Jordan,SEX,SEX_BTSX,Both sexes,38.3,38.3 [26.1-50.6],26.1,50.6
NTCP_govt_exp,Annual budget for tobacco control in currency reported,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-national-tobacco-control-programmes,2008,2008,2008,EMR,Eastern Mediterranean,JOR,Jordan,,,,75000.0,75 000,,
W9_no_obscure_C,Health warnings on smokeless tobacco packaging must not be obscured in any way including by required markings such as tax stamps,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w9-no-obscure-c,2012,2012,2012,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Not applicable,,
O_Avail_community,Treatment for tobacco dependence available in the community,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/smoking-cessation-support-is-available-in-the-community-%28tobacco-control-offer-help%29,2016,2016,2016,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes in some,,
W7_rotation_B,Are the health warnings on other smoked tobacco packaging rotating?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w7-rotation-b,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No,,
Camp_gov_prog,Campaign was part of a comprehensive tobacco control programme,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-antitobacco-campaigns-camp-gov-prog,2020,2020,2020,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes,,
P_Group,Protecting people from tobacco smoke,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-protect-people-from-tobacco-smoke,2012,2012,2012,EMR,Eastern Mediterranean,JOR,Jordan,,,,,3,,
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-agestd-tobagestdcurr,2007,2007,2007,EMR,Eastern Mediterranean,JOR,Jordan,SEX,SEX_BTSX,Both sexes,32.6,32.6 [24.1-41.0],24.1,41.0
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2022,2022,2022,EMR,Eastern Mediterranean,JOR,Jordan,SEX,SEX_FMLE,Female,13.4,13.4 [9.9-16.8],9.9,16.8
W19_colours_numbers_A,Cigarette packaging and labelling must not use figurative or other signs including colors or numbers as substitutes for prohibited misleading terms and descriptors,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w19-colours-numbers-a,2020,2020,2020,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No,,
Adult_survey_title,Title of most recent survey of adults,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/most-recent-nationally-representative-survey-reporting-prevalence-of-tobacco-use-or-smoking-among-adults,2019,2019,2019,EMR,Eastern Mediterranean,JOR,Jordan,,,,,STEPS Survey,,
P5_indoor_off,National smoking ban in INDOOR OFFICES,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-protect-smoke-free-public-places-indoor-offices,2022,2022,2022,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes,,
P12_fines_establishment,National smoking ban: FINES ON THE ESTABLISHMENT,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-protect-legislation-fines-on-the-establishment-for-violations-of-smoke-free-laws,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes,,
W19_colours_numbers_C,Smokeless tobacco packaging and labelling must not use figurative or other signs including colors or numbers as substitutes for prohibited misleading terms and descriptors,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w19-colours-numbers-c,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No,,
W17_fines_A,Health warnings on cigarette packaging law requires or establishes fines for violations,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w17-fines-a,2016,2016,2016,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes,,
W26_plain_packaging_A,Plain packaging of cigarettes is mandatory (ie. the use of logos colours brand images or promotional information on packaging other than brand names and product names displayed in a standard colour and font style is prohibited).,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w26-plain-packaging-a,2018,2018,2018,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No,,
Yth_curr_tob_use,Prevalence of current tobacco use among adolescents (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-survey-reporting-prevalence-of-tobacco-use-or-smoking-among-adolescents,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,SEX,SEX_BTSX,Both sexes,24.0,24,,
SA_0000001733,"Consumer information about calories, additives, etc on containers",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/consumer-information-about-calories-additives-etc-on-containers,2016,2016,2016,EMR,Eastern Mediterranean,JOR,Jordan,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,,No,,
W15_specific_hw_C,Does the law mandate specific health warnings on smokeless tobacco packaging?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w15-specific-hw-c,2012,2012,2012,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Not applicable,,
W6_font_B,"Does the law mandate font style, font size and colour of health warnings on other smoked tobacco packaging?",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w6-font-b,2008,2008,2008,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Not applicable,,
P7_pubs,National smoking ban in PUBS AND BARS,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-protect-smoke-free-public-places-pubs-bars-and-cafes,2016,2016,2016,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No,,
O_Avail_hlth_clin,Treatment for tobacco dependence available in health clinics or other primary care facilities,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-offerhelp-smoking-cessation-support-is-available-in-health-clinics-or-other-primary-care-facilities,2020,2020,2020,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes in some,,
W13_ind_liability_A,Health warnings on cigarette packaging do not remove or diminish the liability of the tobacco industry,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w13-ind-liability-a,2012,2012,2012,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No,,
P_compl_p5,Compliance with smoke-free indoor offices law (score),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-compliance-scores-smoke-free-legislation,2022,2022,2022,EMR,Eastern Mediterranean,JOR,Jordan,,,,3.0,3,,
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-agestd-tobagestdcurr,2005,2005,2005,EMR,Eastern Mediterranean,JOR,Jordan,SEX,SEX_MLE,Male,42.4,42.4 [31.0-53.9],31.0,53.9
W3_pc_front_A,Percentage of principal display area mandated to be covered by health warnings - front of cigarette packaging,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w3-pc-front-a,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,,,,40.0,40,,
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-agestd-tobagestdcurr,2005,2005,2005,EMR,Eastern Mediterranean,JOR,Jordan,SEX,SEX_FMLE,Female,10.8,10.8 [7.7-13.9],7.7,13.9
O_Avail_community,Treatment for tobacco dependence available in the community,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/smoking-cessation-support-is-available-in-the-community-%28tobacco-control-offer-help%29,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes in some,,
W7_rotation_B,Are the health warnings on other smoked tobacco packaging rotating?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w7-rotation-b,2007,2007,2007,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Not applicable,,
M_Est_cig_curr_std,Estimate of current cigarette smoking prevalence (%) (age-standardized rate),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-agestd-tobagestdcurr,2025,2025,2025,EMR,Eastern Mediterranean,JOR,Jordan,SEX,SEX_BTSX,Both sexes,28.1,28.1 [19.6-36.6],19.6,36.6
Adult_daily_cig_smoking,Prevalence of daily cigarette smoking among adults (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/most-recent-nationally-representative-survey-reporting-prevalence-of-tobacco-use-or-smoking-among-adults,2019,2019,2019,EMR,Eastern Mediterranean,JOR,Jordan,SEX,SEX_FMLE,Female,,Data not available,,
O_Cytisine_sold,Cytisine - legally sold,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-offerhelp-medication-cytisine-legally-sold,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,,,,,. . .,,
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-monitor-current-tobaccouse-tobaccosmoking-cigarrettesmoking-nonagestd-tobnonagestdcurr,2015,2015,2015,EMR,Eastern Mediterranean,JOR,Jordan,SEX,SEX_BTSX,Both sexes,35.2,35.2 [28.4-41.9],28.4,41.9
O_Avail_community,Treatment for tobacco dependence available in the community,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/smoking-cessation-support-is-available-in-the-community-%28tobacco-control-offer-help%29,2008,2008,2008,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes in some,,
P10_subnat_auth_exists,Subnational smoking bans - authority exists,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-protect-legislation-subnational-smoke-free-legislation-authority-exists,2020,2020,2020,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No,,
W2_pc_front_back_A,Percentage of principal display area mandated to be covered by health warnings - front and back of cigarette packaging,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w2-pc-front-back-a,2007,2007,2007,EMR,Eastern Mediterranean,JOR,Jordan,,,,30.0,30,,
Camp_eval_impact,Outcome evaluation was employed to assess effectiveness,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-antitobacco-campaigns-camp-eval-impact,2018,2018,2018,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes,,
P15_complaints,National smoking ban: CITIZEN COMPLAINTS AND INVESTIGATIONS,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-protect-smoke-free-legislation-citizen-complaints-and-investigations-of-smoke-free-laws,2007,2007,2007,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Not applicable,,
W19_colours_numbers_A,Cigarette packaging and labelling must not use figurative or other signs including colors or numbers as substitutes for prohibited misleading terms and descriptors,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-cigarettes-w19-colours-numbers-a,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No,,
O_Group,Offering help to quit tobacco use,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-offer-help-to-quit-tobacco-use,2007,2007,2007,EMR,Eastern Mediterranean,JOR,Jordan,,,,,4,,
O_Avail_hlth_clin,Treatment for tobacco dependence available in health clinics or other primary care facilities,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-offerhelp-smoking-cessation-support-is-available-in-health-clinics-or-other-primary-care-facilities,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes in some,,
W13_ind_liability_C,Health warnings on smokeless tobacco packaging do not remove or diminish the liability of the tobacco industry,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w13-ind-liability-c,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Not applicable,,
W5_top_side_C,Health warnings on smokeless tobacco packaging must be placed at the top of the principal display areas of the package,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w5-top-side-c,2022,2022,2022,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Not applicable,,
SA_0000001733,"Consumer information about calories, additives, etc on containers",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/consumer-information-about-calories-additives-etc-on-containers,2019,2019,2019,EMR,Eastern Mediterranean,JOR,Jordan,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,,Yes,,
W6_font_C,"Does the law mandate font style, font size and colour of health warnings on smokeless tobacco packaging?",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w6-font-c,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Not applicable,,
W8_princ_langs_B,Are the health warnings on other smoked tobacco packaging written in the principal language(s) of the country?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w8-princ-langs-b,2018,2018,2018,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes,,
W13_ind_liability_B,Health warnings on other smoked tobacco packaging do not remove or diminish the liability of the tobacco industry,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w13-ind-liability-b,2012,2012,2012,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Not applicable,,
O_Avail_community,Treatment for tobacco dependence available in the community,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/smoking-cessation-support-is-available-in-the-community-%28tobacco-control-offer-help%29,2012,2012,2012,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Yes in some,,
SA_0000001733,"Consumer information about calories, additives, etc on containers",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/consumer-information-about-calories-additives-etc-on-containers,2016,2016,2016,EMR,Eastern Mediterranean,JOR,Jordan,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,,No,,
W11_outside_pack_C,Do health warnings appear on each smokeless tobacco package and any outside packaging and labelling used in the retail sale?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokeless-w11-outside-pack-c,2016,2016,2016,EMR,Eastern Mediterranean,JOR,Jordan,,,,,Not applicable,,
W7_rotation_B,Are the health warnings on other smoked tobacco packaging rotating?,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-tobacco-control-warnings-smokedtobacco-w7-rotation-b,2022,2022,2022,EMR,Eastern Mediterranean,JOR,Jordan,,,,,No,,
