GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2022,2022,2022,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,0.39534,0,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2000,2000,2000,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,98.82757,99,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,98.10949,98,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2007,2007,2007,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,0.18064,0,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2009,2009,2009,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,98.19021,98,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2015,2015,2015,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,96.23419,96,,
WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-sanitation-services-%28-%29,2018,2018,2018,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,81.89099,82,,
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-drinking-water-services-%28-%29,2000,2000,2000,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,53.49447,53,,
WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-sanitation-services-%28-%29,2011,2011,2011,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,79.91464,80,,
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-drinking-water-services-%28-%29,2004,2004,2004,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,53.50485,54,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2003,2003,2003,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,0.97633,1,,
SDGODAWS,Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2022 US$ millions),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/amount-of-water--and-sanitation-related-official-development-assistance-that-is-part-of-a-government-coordinated-spending-plan,2012,2012,2012,EMR,Eastern Mediterranean,JOR,Jordan,,,,130.0073,130.0,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2006,2006,2006,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,0.87496,1,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2005,2005,2005,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,0.03343,0,,
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-drinking-water-services-%28-%29,2008,2008,2008,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,59.78105,60,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2000,2000,2000,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,98.73739,99,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2007,2007,2007,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,98.22613,98,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2002,2002,2002,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,0.02451,0,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2019,2019,2019,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,0.4296,0,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2011,2011,2011,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,0.70367,1,,
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-drinking-water-services-%28-%29,2011,2011,2011,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,66.17831,66,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,0.73792,1,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2017,2017,2017,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,97.54514,98,,
WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-sanitation-services-%28-%29,2000,2000,2000,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,83.38003,83,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2003,2003,2003,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,98.67508,99,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2012,2012,2012,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,0.12693,0,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2013,2013,2013,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,96.58452,97,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2009,2009,2009,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,98.05409,98,,
SDGODAWS,Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2022 US$ millions),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/amount-of-water--and-sanitation-related-official-development-assistance-that-is-part-of-a-government-coordinated-spending-plan,2013,2013,2013,EMR,Eastern Mediterranean,JOR,Jordan,,,,145.4503,145.5,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2003,2003,2003,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,98.57306,99,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2017,2017,2017,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,0.10881,0,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2001,2001,2001,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,1.04247,1,,
WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-sanitation-services-%28-%29,2009,2009,2009,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,78.92007,79,,
WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-sanitation-services-%28-%29,2019,2019,2019,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,82.06383,82,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,0.0483,0,,
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-drinking-water-services-%28-%29,2009,2009,2009,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,61.90627,62,,
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-drinking-water-services-%28-%29,2017,2017,2017,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,79.16953,79,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2021,2021,2021,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,0.39534,0,,
WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-sanitation-services-%28-%29,2015,2015,2015,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,84.10277,84,,
WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-sanitation-services-%28-%29,2004,2004,2004,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,76.00247,76,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2022,2022,2022,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,0.07804,0,,
WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-sanitation-services-%28-%29,2014,2014,2014,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,84.0421,84,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,97.11118,97,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2017,2017,2017,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,95.88447,96,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2009,2009,2009,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,0.77218,1,,
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-drinking-water-services-%28-%29,2007,2007,2007,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,57.66395,58,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2015,2015,2015,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,0.11223,0,,
WSH_DOMESTIC_WASTE_SAFELY_TREATED,SDG 6.3.1 Proportion of safely treated domestic wastewater flows (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/WSH_DOMESTIC_WASTE_SAFELY_TREATED,2020,2020,2020,EMR,Eastern Mediterranean,JOR,Jordan,,,,81.99641,82,,
WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-sanitation-services-%28-%29,2010,2010,2010,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,79.43616,79,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2017,2017,2017,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,0.49812,0,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2008,2008,2008,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,0.16696,0,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2018,2018,2018,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,0.10743,0,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2009,2009,2009,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,0.04533,0,,
SDGODAWS,Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2022 US$ millions),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/amount-of-water--and-sanitation-related-official-development-assistance-that-is-part-of-a-government-coordinated-spending-plan,2022,2022,2022,EMR,Eastern Mediterranean,JOR,Jordan,,,,348.1231,348.1,,
WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-practising-open-defecation-%28-%29,2016,2016,2016,EMR,Eastern Mediterranean,JOR,Jordan,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,0.53238,1,,
